loss,accuracy,val_loss,val_accuracy,epoch
0.8208081722259521,0.7569825053215027,0.9549552798271179,0.7773584723472595,0
0.7667087316513062,0.7778648138046265,1.0944949388504028,0.7698113322257996,1
0.7488194108009338,0.785304069519043,1.059033989906311,0.7622641324996948,2
0.7337900996208191,0.7892194986343384,0.9790338277816772,0.7698113322257996,3
0.7415498495101929,0.785304069519043,1.0026882886886597,0.7698113322257996,4
0.6881871819496155,0.7979639768600464,1.0596803426742554,0.7735849022865295,5
0.674254834651947,0.8046202063560486,1.0048391819000244,0.7509434223175049,6
0.6826528906822205,0.8009657859802246,0.9668862223625183,0.7849056720733643,7
0.6521856784820557,0.8086661696434021,0.9514027237892151,0.7698113322257996,8
0.6177287101745605,0.8176715970039368,1.1043661832809448,0.7886792421340942,9
0.633344829082489,0.8132341504096985,1.065438985824585,0.7773584723472595,10
0.598832368850708,0.8159749507904053,1.0952121019363403,0.7698113322257996,11
0.5839145183563232,0.8235447406768799,1.109005331993103,0.7886792421340942,12
0.5726321339607239,0.8305925130844116,1.1884149312973022,0.7622641324996948,13
0.5595945715904236,0.8315061330795288,1.1610244512557983,0.7811321020126343,14
0.5543404817581177,0.8325502276420593,1.130727767944336,0.7924528121948242,15
0.5417114496231079,0.8342469334602356,1.2234139442443848,0.7547169923782349,16
0.5266861319541931,0.841816782951355,1.0834145545959473,0.7660377621650696,17
0.5264207124710083,0.8415557146072388,1.2954639196395874,0.7773584723472595,18
0.4984419345855713,0.8523883819580078,1.1871566772460938,0.7811321020126343,19
0.4973980188369751,0.853302001953125,1.1700552701950073,0.7735849022865295,20
0.4905165731906891,0.8555207252502441,1.2132837772369385,0.7811321020126343,21
0.4685814380645752,0.8552597165107727,1.3344284296035767,0.7735849022865295,22
0.4836048185825348,0.8585225939750671,1.1845061779022217,0.7849056720733643,23
0.478384792804718,0.8574784398078918,1.272565245628357,0.7849056720733643,24
0.4629169702529907,0.858392059803009,1.3045316934585571,0.7886792421340942,25
0.43760159611701965,0.8707908987998962,1.3520532846450806,0.7698113322257996,26
0.42033371329307556,0.8703993558883667,1.294311761856079,0.7924528121948242,27
0.4262358844280243,0.8705298900604248,1.4041907787322998,0.7660377621650696,28
0.4383932054042816,0.8673975467681885,1.4787399768829346,0.7622641324996948,29
0.4278498589992523,0.8718350529670715,1.3596903085708618,0.796226441860199,30
0.3961680233478546,0.8773166537284851,1.4646276235580444,0.7622641324996948,31
0.4112960696220398,0.8779692053794861,1.3879642486572266,0.7698113322257996,32
0.4031478762626648,0.8766640424728394,1.3557415008544922,0.7849056720733643,33
0.39010974764823914,0.8842338919639587,1.3617197275161743,0.796226441860199,34
0.37860172986984253,0.8846254348754883,1.350760817527771,0.7773584723472595,35
0.37044793367385864,0.886583149433136,1.5251606702804565,0.7660377621650696,36
0.37459540367126465,0.8855389952659607,1.431502342224121,0.7735849022865295,37
0.3731471598148346,0.888671338558197,1.3453727960586548,0.800000011920929,38
0.36071690917015076,0.8914121389389038,1.4092146158218384,0.7735849022865295,39
0.35591647028923035,0.8902375102043152,1.332165241241455,0.7698113322257996,40
0.3490293622016907,0.8915426731109619,1.532446026802063,0.7698113322257996,41
0.3288549780845642,0.8988514542579651,1.5393575429916382,0.7773584723472595,42
0.32865238189697266,0.8972852826118469,1.5463155508041382,0.7660377621650696,43
0.32935649156570435,0.8996345400810242,1.4491982460021973,0.7811321020126343,44
0.32633474469184875,0.9028974175453186,1.4386703968048096,0.7735849022865295,45
0.320892870426178,0.8996345400810242,1.3790255784988403,0.7849056720733643,46
0.3380429446697235,0.8983294367790222,1.498618245124817,0.7849056720733643,47
0.331572562456131,0.8970242738723755,1.4815012216567993,0.7660377621650696,48
0.3238321840763092,0.8991125226020813,1.4956588745117188,0.7735849022865295,49
0.31504902243614197,0.9044635891914368,1.584285020828247,0.7509434223175049,50
0.31442224979400635,0.90315842628479,1.5772395133972168,0.7698113322257996,51
0.29076704382896423,0.9095536470413208,1.4219244718551636,0.7735849022865295,52
0.3307728171348572,0.8991125226020813,1.362596035003662,0.800000011920929,53
0.3007434010505676,0.9079874753952026,1.5720744132995605,0.7660377621650696,54
0.2931128442287445,0.9100757241249084,1.623763918876648,0.7735849022865295,55
0.29601508378982544,0.9091621041297913,1.3667808771133423,0.796226441860199,56
0.2695200741291046,0.920516848564148,1.6119731664657593,0.7622641324996948,57
0.27671995759010315,0.9126859903335571,1.5507651567459106,0.7773584723472595,58
