loss,accuracy,val_loss,val_accuracy,epoch
1.9898494482040405,0.43730324506759644,0.6335734128952026,0.7471697926521301,0
0.9152131080627441,0.7040923237800598,0.805681586265564,0.7698113322257996,1
0.7540699243545532,0.7642969489097595,0.25482383370399475,0.9207547307014465,2
0.6373240351676941,0.7963011264801025,0.28736740350723267,0.8981131911277771,3
0.5661419630050659,0.819779634475708,0.2756533622741699,0.9283018708229065,4
0.5318576097488403,0.8334207534790039,0.19445353746414185,0.9396226406097412,5
0.4925316870212555,0.8498163819313049,0.32910165190696716,0.8981131911277771,6
0.4690387547016144,0.8509968519210815,0.17325232923030853,0.947169840335846,7
0.44091182947158813,0.8616212010383606,0.23046311736106873,0.9358490705490112,8
0.42867764830589294,0.8663431406021118,0.3356730341911316,0.9094339609146118,9
0.4123964011669159,0.8689664006233215,0.31004881858825684,0.9245283007621765,10
0.3923540711402893,0.8776233196258545,0.14819011092185974,0.947169840335846,11
0.37484392523765564,0.8811647295951843,0.27677786350250244,0.9207547307014465,12
0.3563171923160553,0.8879852890968323,0.23751893639564514,0.9396226406097412,13
0.3490559458732605,0.8874606490135193,0.28540006279945374,0.9320755004882812,14
0.35528790950775146,0.8877229690551758,0.1310454159975052,0.9660377502441406,15
0.3488457202911377,0.8912644386291504,0.21296332776546478,0.947169840335846,16
0.30732956528663635,0.9049055576324463,0.14475049078464508,0.9735848903656006,17
0.29254162311553955,0.9075288772583008,0.1804976612329483,0.9396226406097412,18
0.2939728796482086,0.9106768369674683,0.1679706871509552,0.9735848903656006,19
0.3085407316684723,0.9062172174453735,0.2090841680765152,0.9320755004882812,20
0.29236629605293274,0.9114637970924377,0.1406572461128235,0.9660377502441406,21
0.28509950637817383,0.9115949869155884,0.1519118696451187,0.9509434103965759,22
0.2708924114704132,0.9160545468330383,0.1751459836959839,0.9547169804573059,23
0.2745523154735565,0.9130377769470215,0.3240441679954529,0.9169811606407166,24
0.25778836011886597,0.921038806438446,0.21417343616485596,0.9396226406097412,25
0.26179251074790955,0.9182843565940857,0.200609028339386,0.9433962106704712,26
0.2943216860294342,0.9110702872276306,0.06705152243375778,0.9735848903656006,27
0.25409355759620667,0.9219569563865662,0.12525147199630737,0.9698113203048706,28
0.2529086768627167,0.9198583364486694,0.23628298938274384,0.9433962106704712,29
0.24825021624565125,0.9232686161994934,0.14106899499893188,0.9584905505180359,30
0.22166526317596436,0.9300891757011414,0.17400692403316498,0.9509434103965759,31
0.23554246127605438,0.9270724058151245,0.15906788408756256,0.9433962106704712,32
0.2129819095134735,0.9304826855659485,0.20188431441783905,0.9433962106704712,33
0.21851056814193726,0.9308761954307556,0.22280965745449066,0.9396226406097412,34
0.23586873710155487,0.9277282357215881,0.19390897452831268,0.9358490705490112,35
0.2189425528049469,0.9289087057113647,0.09910257905721664,0.9735848903656006,36
0.21240922808647156,0.9352046251296997,0.18300150334835052,0.9283018708229065,37
