loss,accuracy,val_loss,val_accuracy,lr,epoch
1.2957018613815308,0.8727577924728394,1.0715886354446411,0.9132075309753418,1e-05,0
1.2138404846191406,0.9052780866622925,1.0550165176391602,0.9169811606407166,1e-05,1
1.191845417022705,0.9065685868263245,1.0515060424804688,0.9283018708229065,1e-05,2
1.1851075887680054,0.9104400277137756,1.053299903869629,0.9320755004882812,1e-05,3
1.1581099033355713,0.9210220575332642,1.061795949935913,0.9320755004882812,1e-05,4
1.149590015411377,0.9263131022453308,1.0662544965744019,0.9320755004882812,1e-05,5
1.1226259469985962,0.9325073957443237,1.0692201852798462,0.9283018708229065,1e-05,6
1.1189649105072021,0.9374113082885742,1.0585064888000488,0.9245283007621765,1e-05,7
1.1175360679626465,0.938443660736084,1.0551048517227173,0.9245283007621765,5e-06,8
1.1061969995498657,0.9411537051200867,1.0513204336166382,0.9283018708229065,5e-06,9
1.1106313467025757,0.9390889406204224,1.0507090091705322,0.9283018708229065,5e-06,10
1.113153100013733,0.9379274845123291,1.0477243661880493,0.9283018708229065,5e-06,11
1.1040152311325073,0.9434765577316284,1.0481969118118286,0.9283018708229065,5e-06,12
1.0955355167388916,0.9437346458435059,1.045363187789917,0.9320755004882812,5e-06,13
1.0922175645828247,0.9450251460075378,1.0443230867385864,0.9320755004882812,5e-06,14
