loss,accuracy,val_loss,val_accuracy,epoch
3.3435676097869873,0.24147428572177887,2.1139676570892334,0.44528302550315857,0
1.7853001356124878,0.5175760984420776,1.8702291250228882,0.498113214969635,1
1.3780597448349,0.6086044311523438,1.5718517303466797,0.5849056839942932,2
1.095371961593628,0.681269645690918,1.3493874073028564,0.6075471639633179,3
0.9142342209815979,0.7303252816200256,1.4484466314315796,0.5396226644515991,4
0.7834288477897644,0.7671825885772705,1.5535953044891357,0.5962263941764832,5
0.6831940412521362,0.7834470272064209,1.4588356018066406,0.6377358436584473,6
0.6165639758110046,0.8116474151611328,1.4596654176712036,0.6415094137191772,7
0.5180261731147766,0.8411595225334167,1.5245412588119507,0.6301887035369873,8
0.45984455943107605,0.851783812046051,1.5761977434158325,0.6566037535667419,9
0.3886502981185913,0.8772298097610474,1.5637826919555664,0.6754717230796814,10
0.349701851606369,0.8910021185874939,1.533650279045105,0.6679245233535767,11
0.2558879852294922,0.9185466766357422,1.3949096202850342,0.6792452931404114,12
0.28668665885925293,0.9106768369674683,1.4580086469650269,0.6716980934143066,13
0.28416386246681213,0.9113326072692871,2.0106630325317383,0.6301887035369873,14
0.28780052065849304,0.909365177154541,1.70308256149292,0.652830183506012,15
0.2564738392829895,0.9173662066459656,1.8131896257400513,0.6566037535667419,16
0.22623620927333832,0.926810085773468,1.581182837486267,0.6754717230796814,17
0.2280806005001068,0.9294333457946777,1.802740454673767,0.649056613445282,18
0.21582816541194916,0.9306138753890991,1.7896119356155396,0.6716980934143066,19
0.22210723161697388,0.9328436255455017,2.0813937187194824,0.6264150738716125,20
0.1839752495288849,0.941369354724884,1.7749701738357544,0.6792452931404114,21
0.19821493327617645,0.9367786049842834,2.120408773422241,0.6792452931404114,22
0.2417144626379013,0.9251049160957336,1.8606669902801514,0.6566037535667419,23
0.2025061696767807,0.9376967549324036,2.0737555027008057,0.6264150738716125,24
