loss,accuracy,val_loss,val_accuracy,lr,epoch
2.161524772644043,0.5413905382156372,1.640641212463379,0.7320754528045654,4.5e-05,0
2.158384323120117,0.5404808521270752,1.6936733722686768,0.7207547426223755,4.5e-05,1
2.1526846885681152,0.5416504144668579,1.6580729484558105,0.7358490824699402,4.5e-05,2
2.144301176071167,0.5494477152824402,1.6847362518310547,0.7207547426223755,4.5e-05,3
2.1201047897338867,0.5504873394966125,1.6263427734375,0.7547169923782349,1.35e-05,4
2.127131462097168,0.5541260838508606,1.5987132787704468,0.7660377621650696,1.35e-05,5
2.1064047813415527,0.5597140789031982,1.5985891819000244,0.796226441860199,1.35e-05,6
2.1152474880218506,0.55828458070755,1.600658893585205,0.7773584723472595,1.35e-05,7
2.1030428409576416,0.5603638887405396,1.6053272485733032,0.7773584723472595,1.35e-05,8
2.102303981781006,0.5610136389732361,1.594054102897644,0.7660377621650696,1.35e-05,9
2.1167314052581787,0.5528265237808228,1.597749948501587,0.7584905624389648,1.35e-05,10
2.103123664855957,0.5676413178443909,1.5808606147766113,0.7886792421340942,1.35e-05,11
2.0909624099731445,0.5705003142356873,1.596534013748169,0.7773584723472595,1.35e-05,12
2.0973947048187256,0.5628330111503601,1.590436577796936,0.7622641324996948,1.35e-05,13
2.0967674255371094,0.5640025734901428,1.5900802612304688,0.7773584723472595,1.35e-05,14
2.0756263732910156,0.5676413178443909,1.582897663116455,0.800000011920929,4.05e-06,15
2.0784504413604736,0.5788174271583557,1.583039402961731,0.7886792421340942,4.05e-06,16
2.0755112171173096,0.5745289325714111,1.578653335571289,0.7886792421340942,4.05e-06,17
2.083366870880127,0.566341757774353,1.5785367488861084,0.7811321020126343,4.05e-06,18
2.084899663925171,0.5686809420585632,1.576173186302185,0.7849056720733643,4.05e-06,19
